path,scope,stage,verdict,relationship,transform_id,ancestor_path,ancestor_sha256,sha256_pre_s0,sha256_post_s02,sha256_post_s03,sha256_post_s04,sha256_post_s05,sha256_post_s06,sha256_post_s07,sha256_post_s08,size_bytes,is_python,parses,n_syntax_warnings,n_crlf,n_lf,n_nonascii,has_cookie,rationale
Passive Features/HPC script/Synthetic Passive fit Test/Ih.mod,passive,-,retain,origin,,Passive Features/HPC script/Synthetic Passive fit Test/Ih.mod,c989a36d9730c06bfe3bcc75160e053a46df73147d1659edd8867faac7c297fb,c989a36d9730c06bfe3bcc75160e053a46df73147d1659edd8867faac7c297fb,c989a36d9730c06bfe3bcc75160e053a46df73147d1659edd8867faac7c297fb,c989a36d9730c06bfe3bcc75160e053a46df73147d1659edd8867faac7c297fb,c989a36d9730c06bfe3bcc75160e053a46df73147d1659edd8867faac7c297fb,c989a36d9730c06bfe3bcc75160e053a46df73147d1659edd8867faac7c297fb,c989a36d9730c06bfe3bcc75160e053a46df73147d1659edd8867faac7c297fb,c989a36d9730c06bfe3bcc75160e053a46df73147d1659edd8867faac7c297fb,c989a36d9730c06bfe3bcc75160e053a46df73147d1659edd8867faac7c297fb,1912,False,False,0,0,80,0,False,"passive scope; stays in the repository, outside the installed package"
Passive Features/HPC script/Synthetic Passive fit Test/README.md,passive,-,retain,origin,,Passive Features/HPC script/Synthetic Passive fit Test/README.md,8a29244b39cee17888e5708bafa9ead4836d4166db61766e8269c119444acd0e,8a29244b39cee17888e5708bafa9ead4836d4166db61766e8269c119444acd0e,8a29244b39cee17888e5708bafa9ead4836d4166db61766e8269c119444acd0e,8a29244b39cee17888e5708bafa9ead4836d4166db61766e8269c119444acd0e,8a29244b39cee17888e5708bafa9ead4836d4166db61766e8269c119444acd0e,8a29244b39cee17888e5708bafa9ead4836d4166db61766e8269c119444acd0e,8a29244b39cee17888e5708bafa9ead4836d4166db61766e8269c119444acd0e,8a29244b39cee17888e5708bafa9ead4836d4166db61766e8269c119444acd0e,8a29244b39cee17888e5708bafa9ead4836d4166db61766e8269c119444acd0e,61,False,False,0,0,1,0,False,"passive scope; stays in the repository, outside the installed package"
Passive Features/HPC script/Synthetic Passive fit Test/aggregate_synth_results.py,passive,-,retain,origin,,Passive Features/HPC script/Synthetic Passive fit Test/aggregate_synth_results.py,ecfbdb60a68a9abf4b9707ba0305b8c310503c1ec26f91b2a373a6f13923f4f6,d995c1b46af7e3a42d1de0a873bc882497f68a6cf331138e8b5c094727d4954c,d995c1b46af7e3a42d1de0a873bc882497f68a6cf331138e8b5c094727d4954c,ecfbdb60a68a9abf4b9707ba0305b8c310503c1ec26f91b2a373a6f13923f4f6,ecfbdb60a68a9abf4b9707ba0305b8c310503c1ec26f91b2a373a6f13923f4f6,ecfbdb60a68a9abf4b9707ba0305b8c310503c1ec26f91b2a373a6f13923f4f6,ecfbdb60a68a9abf4b9707ba0305b8c310503c1ec26f91b2a373a6f13923f4f6,ecfbdb60a68a9abf4b9707ba0305b8c310503c1ec26f91b2a373a6f13923f4f6,ecfbdb60a68a9abf4b9707ba0305b8c310503c1ec26f91b2a373a6f13923f4f6,24633,True,True,0,0,513,0,True,"passive scope; stays in the repository, outside the installed package"
Passive Features/HPC script/Synthetic Passive fit Test/benchmark_usage_guide.md,passive,-,retain,origin,,Passive Features/HPC script/Synthetic Passive fit Test/benchmark_usage_guide.md,9dfd962d4bc679d7d4627ea47f25ea7810656e1178ff34fad9b4b8d26695bd90,9dfd962d4bc679d7d4627ea47f25ea7810656e1178ff34fad9b4b8d26695bd90,9dfd962d4bc679d7d4627ea47f25ea7810656e1178ff34fad9b4b8d26695bd90,9dfd962d4bc679d7d4627ea47f25ea7810656e1178ff34fad9b4b8d26695bd90,9dfd962d4bc679d7d4627ea47f25ea7810656e1178ff34fad9b4b8d26695bd90,9dfd962d4bc679d7d4627ea47f25ea7810656e1178ff34fad9b4b8d26695bd90,9dfd962d4bc679d7d4627ea47f25ea7810656e1178ff34fad9b4b8d26695bd90,9dfd962d4bc679d7d4627ea47f25ea7810656e1178ff34fad9b4b8d26695bd90,9dfd962d4bc679d7d4627ea47f25ea7810656e1178ff34fad9b4b8d26695bd90,17655,False,False,0,0,356,600,False,"passive scope; stays in the repository, outside the installed package"
Passive Features/HPC script/Synthetic Passive fit Test/cm_profile_sweep.py,passive,-,retain,origin,,Passive Features/HPC script/Synthetic Passive fit Test/cm_profile_sweep.py,236b3827d6fd0ff0895d3b747ee377acbdb7cdcec3515160cf9481a7cca58305,236b3827d6fd0ff0895d3b747ee377acbdb7cdcec3515160cf9481a7cca58305,236b3827d6fd0ff0895d3b747ee377acbdb7cdcec3515160cf9481a7cca58305,236b3827d6fd0ff0895d3b747ee377acbdb7cdcec3515160cf9481a7cca58305,236b3827d6fd0ff0895d3b747ee377acbdb7cdcec3515160cf9481a7cca58305,236b3827d6fd0ff0895d3b747ee377acbdb7cdcec3515160cf9481a7cca58305,236b3827d6fd0ff0895d3b747ee377acbdb7cdcec3515160cf9481a7cca58305,236b3827d6fd0ff0895d3b747ee377acbdb7cdcec3515160cf9481a7cca58305,236b3827d6fd0ff0895d3b747ee377acbdb7cdcec3515160cf9481a7cca58305,23715,True,True,0,0,509,0,True,"passive scope; stays in the repository, outside the installed package"
Passive Features/HPC script/Synthetic Passive fit Test/gen_from_manifest.py,passive,-,retain,origin,,Passive Features/HPC script/Synthetic Passive fit Test/gen_from_manifest.py,8fa0f391230a711367bb88e205793684d68d8bf0aeb3952aa1a3fb6cc8bda8d2,bdf4f6d72683b0072c013b7920949a99bd38e70cfd5ef1418fc7c851864ae84b,bdf4f6d72683b0072c013b7920949a99bd38e70cfd5ef1418fc7c851864ae84b,8fa0f391230a711367bb88e205793684d68d8bf0aeb3952aa1a3fb6cc8bda8d2,8fa0f391230a711367bb88e205793684d68d8bf0aeb3952aa1a3fb6cc8bda8d2,8fa0f391230a711367bb88e205793684d68d8bf0aeb3952aa1a3fb6cc8bda8d2,8fa0f391230a711367bb88e205793684d68d8bf0aeb3952aa1a3fb6cc8bda8d2,8fa0f391230a711367bb88e205793684d68d8bf0aeb3952aa1a3fb6cc8bda8d2,8fa0f391230a711367bb88e205793684d68d8bf0aeb3952aa1a3fb6cc8bda8d2,7746,True,True,0,0,174,0,True,"passive scope; stays in the repository, outside the installed package"
Passive Features/HPC script/Synthetic Passive fit Test/kv.mod,passive,-,retain,origin,,Passive Features/HPC script/Synthetic Passive fit Test/kv.mod,c97ebc7abff9ecd02ca08cadcb969d64b156b1d485c199e82e40fc185611211c,c97ebc7abff9ecd02ca08cadcb969d64b156b1d485c199e82e40fc185611211c,c97ebc7abff9ecd02ca08cadcb969d64b156b1d485c199e82e40fc185611211c,c97ebc7abff9ecd02ca08cadcb969d64b156b1d485c199e82e40fc185611211c,c97ebc7abff9ecd02ca08cadcb969d64b156b1d485c199e82e40fc185611211c,c97ebc7abff9ecd02ca08cadcb969d64b156b1d485c199e82e40fc185611211c,c97ebc7abff9ecd02ca08cadcb969d64b156b1d485c199e82e40fc185611211c,c97ebc7abff9ecd02ca08cadcb969d64b156b1d485c199e82e40fc185611211c,c97ebc7abff9ecd02ca08cadcb969d64b156b1d485c199e82e40fc185611211c,4046,False,False,0,0,158,0,False,"passive scope; stays in the repository, outside the installed package"
Passive Features/HPC script/Synthetic Passive fit Test/na.mod,passive,-,retain,origin,,Passive Features/HPC script/Synthetic Passive fit Test/na.mod,e8fda3334266d2f0614b988e6ef9f60c1e5f22de4c42d64b85bf4f9253e94559,e8fda3334266d2f0614b988e6ef9f60c1e5f22de4c42d64b85bf4f9253e94559,e8fda3334266d2f0614b988e6ef9f60c1e5f22de4c42d64b85bf4f9253e94559,e8fda3334266d2f0614b988e6ef9f60c1e5f22de4c42d64b85bf4f9253e94559,e8fda3334266d2f0614b988e6ef9f60c1e5f22de4c42d64b85bf4f9253e94559,e8fda3334266d2f0614b988e6ef9f60c1e5f22de4c42d64b85bf4f9253e94559,e8fda3334266d2f0614b988e6ef9f60c1e5f22de4c42d64b85bf4f9253e94559,e8fda3334266d2f0614b988e6ef9f60c1e5f22de4c42d64b85bf4f9253e94559,e8fda3334266d2f0614b988e6ef9f60c1e5f22de4c42d64b85bf4f9253e94559,4978,False,False,0,0,200,0,False,"passive scope; stays in the repository, outside the installed package"
Passive Features/HPC script/Synthetic Passive fit Test/passive_consistency_diagnostic.py,passive,-,retain,origin,,Passive Features/HPC script/Synthetic Passive fit Test/passive_consistency_diagnostic.py,844c92272e118027cb9d4981cf4879507af0e6c96338d01b57074fd944835ee0,844c92272e118027cb9d4981cf4879507af0e6c96338d01b57074fd944835ee0,844c92272e118027cb9d4981cf4879507af0e6c96338d01b57074fd944835ee0,844c92272e118027cb9d4981cf4879507af0e6c96338d01b57074fd944835ee0,844c92272e118027cb9d4981cf4879507af0e6c96338d01b57074fd944835ee0,844c92272e118027cb9d4981cf4879507af0e6c96338d01b57074fd944835ee0,844c92272e118027cb9d4981cf4879507af0e6c96338d01b57074fd944835ee0,844c92272e118027cb9d4981cf4879507af0e6c96338d01b57074fd944835ee0,844c92272e118027cb9d4981cf4879507af0e6c96338d01b57074fd944835ee0,13649,True,True,0,0,334,0,True,"passive scope; stays in the repository, outside the installed package"
Passive Features/HPC script/Synthetic Passive fit Test/passive_fitting_hpc_fixed.py,passive,-,retain,origin,,Passive Features/HPC script/Synthetic Passive fit Test/passive_fitting_hpc_fixed.py,caf87b9dd413321a640d6233c90da7b27c9a69c9429b7a68b9d222b4d72bf019,6c95c3accb424447267be8a9a440c84fe9b2dbe099175a48d6802228d3d892c3,6c95c3accb424447267be8a9a440c84fe9b2dbe099175a48d6802228d3d892c3,caf87b9dd413321a640d6233c90da7b27c9a69c9429b7a68b9d222b4d72bf019,caf87b9dd413321a640d6233c90da7b27c9a69c9429b7a68b9d222b4d72bf019,caf87b9dd413321a640d6233c90da7b27c9a69c9429b7a68b9d222b4d72bf019,caf87b9dd413321a640d6233c90da7b27c9a69c9429b7a68b9d222b4d72bf019,caf87b9dd413321a640d6233c90da7b27c9a69c9429b7a68b9d222b4d72bf019,caf87b9dd413321a640d6233c90da7b27c9a69c9429b7a68b9d222b4d72bf019,298269,True,True,0,0,7544,0,True,"passive scope; stays in the repository, outside the installed package"
Passive Features/HPC script/Synthetic Passive fit Test/passive_long_step_training.py,passive,-,retain,origin,,Passive Features/HPC script/Synthetic Passive fit Test/passive_long_step_training.py,e1994df55c2a7f558623038fdca77e90621f53d8889c88fbb204ddab71cbf6e0,845c4459dbbb8b9446df53ee125c9862f48b51abab1057c361fad785581c1572,845c4459dbbb8b9446df53ee125c9862f48b51abab1057c361fad785581c1572,e1994df55c2a7f558623038fdca77e90621f53d8889c88fbb204ddab71cbf6e0,e1994df55c2a7f558623038fdca77e90621f53d8889c88fbb204ddab71cbf6e0,e1994df55c2a7f558623038fdca77e90621f53d8889c88fbb204ddab71cbf6e0,e1994df55c2a7f558623038fdca77e90621f53d8889c88fbb204ddab71cbf6e0,e1994df55c2a7f558623038fdca77e90621f53d8889c88fbb204ddab71cbf6e0,e1994df55c2a7f558623038fdca77e90621f53d8889c88fbb204ddab71cbf6e0,28096,True,True,0,0,572,0,True,"passive scope; stays in the repository, outside the installed package"
Passive Features/HPC script/Synthetic Passive fit Test/run_synth_benchmark.py,passive,-,retain,origin,,Passive Features/HPC script/Synthetic Passive fit Test/run_synth_benchmark.py,84adb2ea185120530cbebd4962dd2f3e6ef1847548ea067d567a9027e4cae10e,2f62abb5249f34603fe754c89797c1f46587b348f8e8dd70ec971406f772c18f,2f62abb5249f34603fe754c89797c1f46587b348f8e8dd70ec971406f772c18f,84adb2ea185120530cbebd4962dd2f3e6ef1847548ea067d567a9027e4cae10e,84adb2ea185120530cbebd4962dd2f3e6ef1847548ea067d567a9027e4cae10e,84adb2ea185120530cbebd4962dd2f3e6ef1847548ea067d567a9027e4cae10e,84adb2ea185120530cbebd4962dd2f3e6ef1847548ea067d567a9027e4cae10e,84adb2ea185120530cbebd4962dd2f3e6ef1847548ea067d567a9027e4cae10e,84adb2ea185120530cbebd4962dd2f3e6ef1847548ea067d567a9027e4cae10e,22052,True,True,0,0,458,0,True,"passive scope; stays in the repository, outside the installed package"
Passive Features/HPC script/Synthetic Passive fit Test/smoke_aggregate_synth_results.py,passive,-,retain,origin,,Passive Features/HPC script/Synthetic Passive fit Test/smoke_aggregate_synth_results.py,2d27a88355caac66cc4b4fe91bc323409f5c574e192979e051a96308e51282bf,2d27a88355caac66cc4b4fe91bc323409f5c574e192979e051a96308e51282bf,2d27a88355caac66cc4b4fe91bc323409f5c574e192979e051a96308e51282bf,2d27a88355caac66cc4b4fe91bc323409f5c574e192979e051a96308e51282bf,2d27a88355caac66cc4b4fe91bc323409f5c574e192979e051a96308e51282bf,2d27a88355caac66cc4b4fe91bc323409f5c574e192979e051a96308e51282bf,2d27a88355caac66cc4b4fe91bc323409f5c574e192979e051a96308e51282bf,2d27a88355caac66cc4b4fe91bc323409f5c574e192979e051a96308e51282bf,2d27a88355caac66cc4b4fe91bc323409f5c574e192979e051a96308e51282bf,5498,True,True,0,0,130,0,True,"passive scope; stays in the repository, outside the installed package"
Passive Features/HPC script/Synthetic Passive fit Test/smoke_gen_from_manifest.py,passive,-,retain,origin,,Passive Features/HPC script/Synthetic Passive fit Test/smoke_gen_from_manifest.py,eb9f612cdc9481e8b7db222d34d436febdbf351cadc581e532d0df0146c305e2,eb9f612cdc9481e8b7db222d34d436febdbf351cadc581e532d0df0146c305e2,eb9f612cdc9481e8b7db222d34d436febdbf351cadc581e532d0df0146c305e2,eb9f612cdc9481e8b7db222d34d436febdbf351cadc581e532d0df0146c305e2,eb9f612cdc9481e8b7db222d34d436febdbf351cadc581e532d0df0146c305e2,eb9f612cdc9481e8b7db222d34d436febdbf351cadc581e532d0df0146c305e2,eb9f612cdc9481e8b7db222d34d436febdbf351cadc581e532d0df0146c305e2,eb9f612cdc9481e8b7db222d34d436febdbf351cadc581e532d0df0146c305e2,eb9f612cdc9481e8b7db222d34d436febdbf351cadc581e532d0df0146c305e2,3485,True,True,0,0,82,0,True,"passive scope; stays in the repository, outside the installed package"
Passive Features/HPC script/Synthetic Passive fit Test/smoke_run_synth_benchmark.py,passive,-,retain,origin,,Passive Features/HPC script/Synthetic Passive fit Test/smoke_run_synth_benchmark.py,769ea0d8f7d2f6cb8e4365ab72003051b32198bba206113061bb2810d57000ca,769ea0d8f7d2f6cb8e4365ab72003051b32198bba206113061bb2810d57000ca,769ea0d8f7d2f6cb8e4365ab72003051b32198bba206113061bb2810d57000ca,769ea0d8f7d2f6cb8e4365ab72003051b32198bba206113061bb2810d57000ca,769ea0d8f7d2f6cb8e4365ab72003051b32198bba206113061bb2810d57000ca,769ea0d8f7d2f6cb8e4365ab72003051b32198bba206113061bb2810d57000ca,769ea0d8f7d2f6cb8e4365ab72003051b32198bba206113061bb2810d57000ca,769ea0d8f7d2f6cb8e4365ab72003051b32198bba206113061bb2810d57000ca,769ea0d8f7d2f6cb8e4365ab72003051b32198bba206113061bb2810d57000ca,3755,True,True,0,0,90,0,True,"passive scope; stays in the repository, outside the installed package"
Passive Features/HPC script/Synthetic Passive fit Test/smoke_synth_gt_grid.py,passive,-,retain,origin,,Passive Features/HPC script/Synthetic Passive fit Test/smoke_synth_gt_grid.py,e8787fd8fe2860a3ffa0ca1d091214e2ad839957830e79557f2f636a671cfbfe,e8787fd8fe2860a3ffa0ca1d091214e2ad839957830e79557f2f636a671cfbfe,e8787fd8fe2860a3ffa0ca1d091214e2ad839957830e79557f2f636a671cfbfe,e8787fd8fe2860a3ffa0ca1d091214e2ad839957830e79557f2f636a671cfbfe,e8787fd8fe2860a3ffa0ca1d091214e2ad839957830e79557f2f636a671cfbfe,e8787fd8fe2860a3ffa0ca1d091214e2ad839957830e79557f2f636a671cfbfe,e8787fd8fe2860a3ffa0ca1d091214e2ad839957830e79557f2f636a671cfbfe,e8787fd8fe2860a3ffa0ca1d091214e2ad839957830e79557f2f636a671cfbfe,e8787fd8fe2860a3ffa0ca1d091214e2ad839957830e79557f2f636a671cfbfe,6621,True,True,0,0,144,0,True,"passive scope; stays in the repository, outside the installed package"
Passive Features/HPC script/Synthetic Passive fit Test/submit_all_cohorts.sh,passive,-,retain,origin,,Passive Features/HPC script/Synthetic Passive fit Test/submit_all_cohorts.sh,1bca074081520e51ca045e4d33437f42a0599d63dbb52c6b82fb6072b3ebdaeb,1bca074081520e51ca045e4d33437f42a0599d63dbb52c6b82fb6072b3ebdaeb,1bca074081520e51ca045e4d33437f42a0599d63dbb52c6b82fb6072b3ebdaeb,1bca074081520e51ca045e4d33437f42a0599d63dbb52c6b82fb6072b3ebdaeb,1bca074081520e51ca045e4d33437f42a0599d63dbb52c6b82fb6072b3ebdaeb,1bca074081520e51ca045e4d33437f42a0599d63dbb52c6b82fb6072b3ebdaeb,1bca074081520e51ca045e4d33437f42a0599d63dbb52c6b82fb6072b3ebdaeb,1bca074081520e51ca045e4d33437f42a0599d63dbb52c6b82fb6072b3ebdaeb,1bca074081520e51ca045e4d33437f42a0599d63dbb52c6b82fb6072b3ebdaeb,5683,False,False,0,0,150,0,False,"passive scope; stays in the repository, outside the installed package"
Passive Features/HPC script/Synthetic Passive fit Test/submit_synth_benchmark.sh,passive,-,retain,origin,,Passive Features/HPC script/Synthetic Passive fit Test/submit_synth_benchmark.sh,2ee91af2b270b24297073e4914972ad2d7bb07f52a451bfdcba5d678b50dffb6,0bf477ce6ab6e43cbbaa98cb4f81a7a78851aaa78483e42f9d1cf7717a1676bf,0bf477ce6ab6e43cbbaa98cb4f81a7a78851aaa78483e42f9d1cf7717a1676bf,2ee91af2b270b24297073e4914972ad2d7bb07f52a451bfdcba5d678b50dffb6,2ee91af2b270b24297073e4914972ad2d7bb07f52a451bfdcba5d678b50dffb6,2ee91af2b270b24297073e4914972ad2d7bb07f52a451bfdcba5d678b50dffb6,2ee91af2b270b24297073e4914972ad2d7bb07f52a451bfdcba5d678b50dffb6,2ee91af2b270b24297073e4914972ad2d7bb07f52a451bfdcba5d678b50dffb6,2ee91af2b270b24297073e4914972ad2d7bb07f52a451bfdcba5d678b50dffb6,9981,False,False,0,0,211,0,False,"passive scope; stays in the repository, outside the installed package"
Passive Features/HPC script/Synthetic Passive fit Test/synth_gt_grid.py,passive,-,retain,origin,,Passive Features/HPC script/Synthetic Passive fit Test/synth_gt_grid.py,495d2c4eb558ebb86e60a76bfffe7e83aa616281f91de9f9eac46a32c03345d7,495d2c4eb558ebb86e60a76bfffe7e83aa616281f91de9f9eac46a32c03345d7,495d2c4eb558ebb86e60a76bfffe7e83aa616281f91de9f9eac46a32c03345d7,495d2c4eb558ebb86e60a76bfffe7e83aa616281f91de9f9eac46a32c03345d7,495d2c4eb558ebb86e60a76bfffe7e83aa616281f91de9f9eac46a32c03345d7,495d2c4eb558ebb86e60a76bfffe7e83aa616281f91de9f9eac46a32c03345d7,495d2c4eb558ebb86e60a76bfffe7e83aa616281f91de9f9eac46a32c03345d7,495d2c4eb558ebb86e60a76bfffe7e83aa616281f91de9f9eac46a32c03345d7,495d2c4eb558ebb86e60a76bfffe7e83aa616281f91de9f9eac46a32c03345d7,24603,True,True,0,0,569,0,True,"passive scope; stays in the repository, outside the installed package"
Passive Features/HPC script/Synthetic Passive fit Test/synthetic_ground_truth.py,passive,-,retain,origin,,Passive Features/HPC script/Synthetic Passive fit Test/synthetic_ground_truth.py,fd1bebcaba5b2be960c658648cf173a4b95a64f9f1ed0b562bc2c97a044cc9f5,fd1bebcaba5b2be960c658648cf173a4b95a64f9f1ed0b562bc2c97a044cc9f5,fd1bebcaba5b2be960c658648cf173a4b95a64f9f1ed0b562bc2c97a044cc9f5,fd1bebcaba5b2be960c658648cf173a4b95a64f9f1ed0b562bc2c97a044cc9f5,fd1bebcaba5b2be960c658648cf173a4b95a64f9f1ed0b562bc2c97a044cc9f5,fd1bebcaba5b2be960c658648cf173a4b95a64f9f1ed0b562bc2c97a044cc9f5,fd1bebcaba5b2be960c658648cf173a4b95a64f9f1ed0b562bc2c97a044cc9f5,fd1bebcaba5b2be960c658648cf173a4b95a64f9f1ed0b562bc2c97a044cc9f5,fd1bebcaba5b2be960c658648cf173a4b95a64f9f1ed0b562bc2c97a044cc9f5,43440,True,True,0,0,914,0,True,"passive scope; stays in the repository, outside the installed package"
Passive Features/HPC script/passive_fit.e1099100,passive,S0.7,discard,origin,T12,Passive Features/HPC script/passive_fit.e1099100,856f6afb4ea7029cf54cf33e51dd79681976d064671688f43268eb28a548403a,856f6afb4ea7029cf54cf33e51dd79681976d064671688f43268eb28a548403a,856f6afb4ea7029cf54cf33e51dd79681976d064671688f43268eb28a548403a,856f6afb4ea7029cf54cf33e51dd79681976d064671688f43268eb28a548403a,856f6afb4ea7029cf54cf33e51dd79681976d064671688f43268eb28a548403a,856f6afb4ea7029cf54cf33e51dd79681976d064671688f43268eb28a548403a,856f6afb4ea7029cf54cf33e51dd79681976d064671688f43268eb28a548403a,-,-,86458,False,False,0,0,764,0,False,"PROPOSED ADDITION, not in the TEEG_01 register. Committed PBS job log. These are the logs used to WITHDRAW the encoding-failure claim, so they are evidence: move to the payload repository (D-8), do not delete; REMOVED from the working tree at S0.7 by T12, bytes recorded in tools/s0_transform/s07_discard_manifest.json"
Passive Features/HPC script/passive_fit.e1099156,passive,S0.7,discard,origin,T12,Passive Features/HPC script/passive_fit.e1099156,3c03fe908847ddc166df24a206b1439acd47ebc493a226c2270b22d3e98f024f,3c03fe908847ddc166df24a206b1439acd47ebc493a226c2270b22d3e98f024f,3c03fe908847ddc166df24a206b1439acd47ebc493a226c2270b22d3e98f024f,3c03fe908847ddc166df24a206b1439acd47ebc493a226c2270b22d3e98f024f,3c03fe908847ddc166df24a206b1439acd47ebc493a226c2270b22d3e98f024f,3c03fe908847ddc166df24a206b1439acd47ebc493a226c2270b22d3e98f024f,3c03fe908847ddc166df24a206b1439acd47ebc493a226c2270b22d3e98f024f,-,-,5271,False,False,0,0,129,0,False,"PROPOSED ADDITION, not in the TEEG_01 register. Committed PBS job log; move to the payload repository (D-8), do not delete; REMOVED from the working tree at S0.7 by T12, bytes recorded in tools/s0_transform/s07_discard_manifest.json"
Passive Features/HPC script/passive_fit.e1099215,passive,S0.7,discard,origin,T12,Passive Features/HPC script/passive_fit.e1099215,87501536b336a02b4ed0be51298daf5f073272432eb76182ac2e52217282cf3f,87501536b336a02b4ed0be51298daf5f073272432eb76182ac2e52217282cf3f,87501536b336a02b4ed0be51298daf5f073272432eb76182ac2e52217282cf3f,87501536b336a02b4ed0be51298daf5f073272432eb76182ac2e52217282cf3f,87501536b336a02b4ed0be51298daf5f073272432eb76182ac2e52217282cf3f,87501536b336a02b4ed0be51298daf5f073272432eb76182ac2e52217282cf3f,87501536b336a02b4ed0be51298daf5f073272432eb76182ac2e52217282cf3f,-,-,19419,False,False,0,0,228,0,False,"PROPOSED ADDITION, not in the TEEG_01 register. Committed PBS job log; move to the payload repository (D-8), do not delete; REMOVED from the working tree at S0.7 by T12, bytes recorded in tools/s0_transform/s07_discard_manifest.json"
Passive Features/HPC script/passive_fit.o1099100,passive,S0.7,discard,origin,T12,Passive Features/HPC script/passive_fit.o1099100,2c2f8bc9b1e7b99a65461c85f1dcc72e2533e5ffbf5223893b3eb631ec0510ae,2c2f8bc9b1e7b99a65461c85f1dcc72e2533e5ffbf5223893b3eb631ec0510ae,2c2f8bc9b1e7b99a65461c85f1dcc72e2533e5ffbf5223893b3eb631ec0510ae,2c2f8bc9b1e7b99a65461c85f1dcc72e2533e5ffbf5223893b3eb631ec0510ae,2c2f8bc9b1e7b99a65461c85f1dcc72e2533e5ffbf5223893b3eb631ec0510ae,2c2f8bc9b1e7b99a65461c85f1dcc72e2533e5ffbf5223893b3eb631ec0510ae,2c2f8bc9b1e7b99a65461c85f1dcc72e2533e5ffbf5223893b3eb631ec0510ae,-,-,16377,False,False,0,0,347,219,False,"PROPOSED ADDITION, not in the TEEG_01 register. Committed PBS job log; move to the payload repository (D-8), do not delete; REMOVED from the working tree at S0.7 by T12, bytes recorded in tools/s0_transform/s07_discard_manifest.json"
Passive Features/HPC script/passive_fit.o1099156,passive,S0.7,discard,origin,T12,Passive Features/HPC script/passive_fit.o1099156,ef17cc6efc8ef0f4d4577ba74f5f769d5f5dd125eaee5e8e5471ebe062673887,ef17cc6efc8ef0f4d4577ba74f5f769d5f5dd125eaee5e8e5471ebe062673887,ef17cc6efc8ef0f4d4577ba74f5f769d5f5dd125eaee5e8e5471ebe062673887,ef17cc6efc8ef0f4d4577ba74f5f769d5f5dd125eaee5e8e5471ebe062673887,ef17cc6efc8ef0f4d4577ba74f5f769d5f5dd125eaee5e8e5471ebe062673887,ef17cc6efc8ef0f4d4577ba74f5f769d5f5dd125eaee5e8e5471ebe062673887,ef17cc6efc8ef0f4d4577ba74f5f769d5f5dd125eaee5e8e5471ebe062673887,-,-,2321,False,False,0,0,45,26,False,"PROPOSED ADDITION, not in the TEEG_01 register. Committed PBS job log; move to the payload repository (D-8), do not delete; REMOVED from the working tree at S0.7 by T12, bytes recorded in tools/s0_transform/s07_discard_manifest.json"
Passive Features/HPC script/passive_fit.o1099215,passive,S0.7,discard,origin,T12,Passive Features/HPC script/passive_fit.o1099215,c69560156a4e3a3aa2f0c804f79d4c118c86f91b7ffea0f6ee448b2b7e77abb9,c69560156a4e3a3aa2f0c804f79d4c118c86f91b7ffea0f6ee448b2b7e77abb9,c69560156a4e3a3aa2f0c804f79d4c118c86f91b7ffea0f6ee448b2b7e77abb9,c69560156a4e3a3aa2f0c804f79d4c118c86f91b7ffea0f6ee448b2b7e77abb9,c69560156a4e3a3aa2f0c804f79d4c118c86f91b7ffea0f6ee448b2b7e77abb9,c69560156a4e3a3aa2f0c804f79d4c118c86f91b7ffea0f6ee448b2b7e77abb9,c69560156a4e3a3aa2f0c804f79d4c118c86f91b7ffea0f6ee448b2b7e77abb9,-,-,10497,False,False,0,0,242,85,False,"PROPOSED ADDITION, not in the TEEG_01 register. Committed PBS job log; move to the payload repository (D-8), do not delete; REMOVED from the working tree at S0.7 by T12, bytes recorded in tools/s0_transform/s07_discard_manifest.json"
Passive Features/HPC script/passive_fitting_hpc_fixed.py,passive,-,retain,origin,,Passive Features/HPC script/passive_fitting_hpc_fixed.py,dc1ad631a52f5b4e0928654d14ced4ef41a7cc8c157483528a1b17c20837fd3c,366381884ca2a7d76b9db1a153a7e3ec28793ff6ec8f05f9a7e1571dffaf297f,366381884ca2a7d76b9db1a153a7e3ec28793ff6ec8f05f9a7e1571dffaf297f,dc1ad631a52f5b4e0928654d14ced4ef41a7cc8c157483528a1b17c20837fd3c,dc1ad631a52f5b4e0928654d14ced4ef41a7cc8c157483528a1b17c20837fd3c,dc1ad631a52f5b4e0928654d14ced4ef41a7cc8c157483528a1b17c20837fd3c,dc1ad631a52f5b4e0928654d14ced4ef41a7cc8c157483528a1b17c20837fd3c,dc1ad631a52f5b4e0928654d14ced4ef41a7cc8c157483528a1b17c20837fd3c,dc1ad631a52f5b4e0928654d14ced4ef41a7cc8c157483528a1b17c20837fd3c,261981,True,True,0,0,6673,0,True,"passive scope; stays in the repository, outside the installed package"
